,Grid,LAT,LON
664,664,10.34550493589756,-85.37173701532215
665,665,10.34550493589756,-85.37182903786345
666,666,10.34550493589756,-85.37192106040474
667,667,10.34550493589756,-85.37201308294605
668,668,10.34550493589756,-85.37210510548735
669,669,10.34550493589756,-85.37219712802865
670,670,10.34550493589756,-85.37228915056996
671,671,10.34550493589756,-85.37238117311125
672,672,10.34541291335626,-85.36860824891795
673,673,10.34541291335626,-85.36870027145925
674,674,10.34541291335626,-85.36879229400056
675,675,10.34541291335626,-85.36888431654185
676,676,10.34541291335626,-85.36897633908315
677,677,10.34541291335626,-85.36906836162446
678,678,10.34541291335626,-85.36916038416575
679,679,10.34541291335626,-85.36925240670705
680,680,10.34541291335626,-85.36934442924836
681,681,10.34541291335626,-85.36943645178965
682,682,10.34541291335626,-85.36952847433095
683,683,10.34541291335626,-85.36962049687224
684,684,10.34541291335626,-85.36971251941355
685,685,10.34541291335626,-85.36980454195485
686,686,10.34541291335626,-85.36989656449614
687,687,10.34541291335626,-85.36998858703745
688,688,10.34541291335626,-85.37008060957875
689,689,10.34541291335626,-85.37017263212005
690,690,10.34541291335626,-85.37026465466136
691,691,10.34541291335626,-85.37035667720265
692,692,10.34541291335626,-85.37044869974395
693,693,10.34541291335626,-85.37054072228526
694,694,10.34541291335626,-85.37063274482655
695,695,10.34541291335626,-85.37072476736785
696,696,10.34541291335626,-85.37081678990916
697,697,10.34541291335626,-85.37090881245045
698,698,10.34541291335626,-85.37100083499175
699,699,10.34541291335626,-85.37109285753306
700,700,10.34541291335626,-85.37118488007435
701,701,10.34541291335626,-85.37127690261565
702,702,10.34541291335626,-85.37136892515696
703,703,10.34541291335626,-85.37146094769825
704,704,10.34541291335626,-85.37155297023955
705,705,10.34541291335626,-85.37164499278084
706,706,10.34541291335626,-85.37173701532215
707,707,10.34541291335626,-85.37182903786345
708,708,10.34541291335626,-85.37192106040474
709,709,10.34541291335626,-85.37201308294605
710,710,10.34541291335626,-85.37210510548735
711,711,10.34541291335626,-85.37219712802865
712,712,10.34541291335626,-85.37228915056996
713,713,10.34541291335626,-85.37238117311125
714,714,10.345320890814959,-85.36860824891795
715,715,10.345320890814959,-85.36870027145925
716,716,10.345320890814959,-85.36879229400056
717,717,10.345320890814959,-85.36888431654185
718,718,10.345320890814959,-85.36897633908315
719,719,10.345320890814959,-85.36906836162446
720,720,10.345320890814959,-85.36916038416575
721,721,10.345320890814959,-85.36925240670705
722,722,10.345320890814959,-85.36934442924836
723,723,10.345320890814959,-85.36943645178965
724,724,10.345320890814959,-85.36952847433095
725,725,10.345320890814959,-85.36962049687224
726,726,10.345320890814959,-85.36971251941355
727,727,10.345320890814959,-85.36980454195485
728,728,10.345320890814959,-85.36989656449614
729,729,10.345320890814959,-85.36998858703745
730,730,10.345320890814959,-85.37008060957875
731,731,10.345320890814959,-85.37017263212005
732,732,10.345320890814959,-85.37026465466136
733,733,10.345320890814959,-85.37035667720265
734,734,10.345320890814959,-85.37044869974395
735,735,10.345320890814959,-85.37054072228526
736,736,10.345320890814959,-85.37063274482655
737,737,10.345320890814959,-85.37072476736785
738,738,10.345320890814959,-85.37081678990916
739,739,10.345320890814959,-85.37090881245045
740,740,10.345320890814959,-85.37100083499175
741,741,10.345320890814959,-85.37109285753306
742,742,10.345320890814959,-85.37118488007435
743,743,10.345320890814959,-85.37127690261565
744,744,10.345320890814959,-85.37136892515696
745,745,10.345320890814959,-85.37146094769825
746,746,10.345320890814959,-85.37155297023955
747,747,10.345320890814959,-85.37164499278084
748,748,10.345320890814959,-85.37173701532215
749,749,10.345320890814959,-85.37182903786345
750,750,10.345320890814959,-85.37192106040474
751,751,10.345320890814959,-85.37201308294605
752,752,10.345320890814959,-85.37210510548735
753,753,10.345320890814959,-85.37219712802865
754,754,10.345320890814959,-85.37228915056996
755,755,10.345320890814959,-85.37238117311125
756,756,10.34522886827366,-85.36860824891795
757,757,10.34522886827366,-85.36870027145925
758,758,10.34522886827366,-85.36879229400056
759,759,10.34522886827366,-85.36888431654185
760,760,10.34522886827366,-85.36897633908315
761,761,10.34522886827366,-85.36906836162446
762,762,10.34522886827366,-85.36916038416575
763,763,10.34522886827366,-85.36925240670705
764,764,10.34522886827366,-85.36934442924836
765,765,10.34522886827366,-85.36943645178965
766,766,10.34522886827366,-85.36952847433095
767,767,10.34522886827366,-85.36962049687224
768,768,10.34522886827366,-85.36971251941355
769,769,10.34522886827366,-85.36980454195485
770,770,10.34522886827366,-85.36989656449614
771,771,10.34522886827366,-85.36998858703745
772,772,10.34522886827366,-85.37008060957875
773,773,10.34522886827366,-85.37017263212005
774,774,10.34522886827366,-85.37026465466136
775,775,10.34522886827366,-85.37035667720265
776,776,10.34522886827366,-85.37044869974395
777,777,10.34522886827366,-85.37054072228526
778,778,10.34522886827366,-85.37063274482655
779,779,10.34522886827366,-85.37072476736785
780,780,10.34522886827366,-85.37081678990916
781,781,10.34522886827366,-85.37090881245045
782,782,10.34522886827366,-85.37100083499175
783,783,10.34522886827366,-85.37109285753306
784,784,10.34522886827366,-85.37118488007435
785,785,10.34522886827366,-85.37127690261565
786,786,10.34522886827366,-85.37136892515696
787,787,10.34522886827366,-85.37146094769825
788,788,10.34522886827366,-85.37155297023955
789,789,10.34522886827366,-85.37164499278084
790,790,10.34522886827366,-85.37173701532215
791,791,10.34522886827366,-85.37182903786345
792,792,10.34522886827366,-85.37192106040474
793,793,10.34522886827366,-85.37201308294605
794,794,10.34522886827366,-85.37210510548735
795,795,10.34522886827366,-85.37219712802865
796,796,10.34522886827366,-85.37228915056996
797,797,10.34522886827366,-85.37238117311125
798,798,10.345136845732359,-85.36860824891795
799,799,10.345136845732359,-85.36870027145925
800,800,10.345136845732359,-85.36879229400056
801,801,10.345136845732359,-85.36888431654185
802,802,10.345136845732359,-85.36897633908315
803,803,10.345136845732359,-85.36906836162446
804,804,10.345136845732359,-85.36916038416575
805,805,10.345136845732359,-85.36925240670705
806,806,10.345136845732359,-85.36934442924836
807,807,10.345136845732359,-85.36943645178965
808,808,10.345136845732359,-85.36952847433095
809,809,10.345136845732359,-85.36962049687224
810,810,10.345136845732359,-85.36971251941355
811,811,10.345136845732359,-85.36980454195485
812,812,10.345136845732359,-85.36989656449614
813,813,10.345136845732359,-85.36998858703745
814,814,10.345136845732359,-85.37008060957875
815,815,10.345136845732359,-85.37017263212005
816,816,10.345136845732359,-85.37026465466136
817,817,10.345136845732359,-85.37035667720265
818,818,10.345136845732359,-85.37044869974395
819,819,10.345136845732359,-85.37054072228526
820,820,10.345136845732359,-85.37063274482655
821,821,10.345136845732359,-85.37072476736785
822,822,10.345136845732359,-85.37081678990916
823,823,10.345136845732359,-85.37090881245045
824,824,10.345136845732359,-85.37100083499175
825,825,10.345136845732359,-85.37109285753306
826,826,10.345136845732359,-85.37118488007435
827,827,10.345136845732359,-85.37127690261565
828,828,10.345136845732359,-85.37136892515696
829,829,10.345136845732359,-85.37146094769825
830,830,10.345136845732359,-85.37155297023955
831,831,10.345136845732359,-85.37164499278084
832,832,10.345136845732359,-85.37173701532215
833,833,10.345136845732359,-85.37182903786345
834,834,10.345136845732359,-85.37192106040474
835,835,10.345136845732359,-85.37201308294605
836,836,10.345136845732359,-85.37210510548735
837,837,10.345136845732359,-85.37219712802865
838,838,10.345136845732359,-85.37228915056996
839,839,10.345136845732359,-85.37238117311125
840,840,10.34504482319106,-85.36860824891795
841,841,10.34504482319106,-85.36870027145925
842,842,10.34504482319106,-85.36879229400056
843,843,10.34504482319106,-85.36888431654185
844,844,10.34504482319106,-85.36897633908315
845,845,10.34504482319106,-85.36906836162446
846,846,10.34504482319106,-85.36916038416575
847,847,10.34504482319106,-85.36925240670705
848,848,10.34504482319106,-85.36934442924836
849,849,10.34504482319106,-85.36943645178965
850,850,10.34504482319106,-85.36952847433095
851,851,10.34504482319106,-85.36962049687224
852,852,10.34504482319106,-85.36971251941355
853,853,10.34504482319106,-85.36980454195485
854,854,10.34504482319106,-85.36989656449614
855,855,10.34504482319106,-85.36998858703745
856,856,10.34504482319106,-85.37008060957875
857,857,10.34504482319106,-85.37017263212005
858,858,10.34504482319106,-85.37026465466136
859,859,10.34504482319106,-85.37035667720265
860,860,10.34504482319106,-85.37044869974395
861,861,10.34504482319106,-85.37054072228526
862,862,10.34504482319106,-85.37063274482655
863,863,10.34504482319106,-85.37072476736785
864,864,10.34504482319106,-85.37081678990916
865,865,10.34504482319106,-85.37090881245045
866,866,10.34504482319106,-85.37100083499175
867,867,10.34504482319106,-85.37109285753306
868,868,10.34504482319106,-85.37118488007435
869,869,10.34504482319106,-85.37127690261565
870,870,10.34504482319106,-85.37136892515696
871,871,10.34504482319106,-85.37146094769825
872,872,10.34504482319106,-85.37155297023955
873,873,10.34504482319106,-85.37164499278084
874,874,10.34504482319106,-85.37173701532215
875,875,10.34504482319106,-85.37182903786345
876,876,10.34504482319106,-85.37192106040474
877,877,10.34504482319106,-85.37201308294605
878,878,10.34504482319106,-85.37210510548735
879,879,10.34504482319106,-85.37219712802865
880,880,10.34504482319106,-85.37228915056996
881,881,10.34504482319106,-85.37238117311125
882,882,10.344952800649759,-85.36860824891795
883,883,10.344952800649759,-85.36870027145925
884,884,10.344952800649759,-85.36879229400056
885,885,10.344952800649759,-85.36888431654185
886,886,10.344952800649759,-85.36897633908315
887,887,10.344952800649759,-85.36906836162446
888,888,10.344952800649759,-85.36916038416575
889,889,10.344952800649759,-85.36925240670705
890,890,10.344952800649759,-85.36934442924836
891,891,10.344952800649759,-85.36943645178965
892,892,10.344952800649759,-85.36952847433095
893,893,10.344952800649759,-85.36962049687224
894,894,10.344952800649759,-85.36971251941355
895,895,10.344952800649759,-85.36980454195485
896,896,10.344952800649759,-85.36989656449614
897,897,10.344952800649759,-85.36998858703745
898,898,10.344952800649759,-85.37008060957875
899,899,10.344952800649759,-85.37017263212005
900,900,10.344952800649759,-85.37026465466136
901,901,10.344952800649759,-85.37035667720265
902,902,10.344952800649759,-85.37044869974395
903,903,10.344952800649759,-85.37054072228526
904,904,10.344952800649759,-85.37063274482655
905,905,10.344952800649759,-85.37072476736785
906,906,10.344952800649759,-85.37081678990916
907,907,10.344952800649759,-85.37090881245045
908,908,10.344952800649759,-85.37100083499175
909,909,10.344952800649759,-85.37109285753306
910,910,10.344952800649759,-85.37118488007435
911,911,10.344952800649759,-85.37127690261565
912,912,10.344952800649759,-85.37136892515696
913,913,10.344952800649759,-85.37146094769825
914,914,10.344952800649759,-85.37155297023955
915,915,10.344952800649759,-85.37164499278084
916,916,10.344952800649759,-85.37173701532215
917,917,10.344952800649759,-85.37182903786345
918,918,10.344952800649759,-85.37192106040474
919,919,10.344952800649759,-85.37201308294605
920,920,10.344952800649759,-85.37210510548735
921,921,10.344952800649759,-85.37219712802865
922,922,10.344952800649759,-85.37228915056996
923,923,10.344952800649759,-85.37238117311125
924,924,10.34486077810846,-85.36860824891795
925,925,10.34486077810846,-85.36870027145925
926,926,10.34486077810846,-85.36879229400056
927,927,10.34486077810846,-85.36888431654185
928,928,10.34486077810846,-85.36897633908315
929,929,10.34486077810846,-85.36906836162446
930,930,10.34486077810846,-85.36916038416575
931,931,10.34486077810846,-85.36925240670705
932,932,10.34486077810846,-85.36934442924836
933,933,10.34486077810846,-85.36943645178965
934,934,10.34486077810846,-85.36952847433095
935,935,10.34486077810846,-85.36962049687224
936,936,10.34486077810846,-85.36971251941355
937,937,10.34486077810846,-85.36980454195485
938,938,10.34486077810846,-85.36989656449614
939,939,10.34486077810846,-85.36998858703745
940,940,10.34486077810846,-85.37008060957875
941,941,10.34486077810846,-85.37017263212005
942,942,10.34486077810846,-85.37026465466136
943,943,10.34486077810846,-85.37035667720265
944,944,10.34486077810846,-85.37044869974395
945,945,10.34486077810846,-85.37054072228526
946,946,10.34486077810846,-85.37063274482655
947,947,10.34486077810846,-85.37072476736785
948,948,10.34486077810846,-85.37081678990916
949,949,10.34486077810846,-85.37090881245045
950,950,10.34486077810846,-85.37100083499175
951,951,10.34486077810846,-85.37109285753306
952,952,10.34486077810846,-85.37118488007435
953,953,10.34486077810846,-85.37127690261565
954,954,10.34486077810846,-85.37136892515696
955,955,10.34486077810846,-85.37146094769825
956,956,10.34486077810846,-85.37155297023955
957,957,10.34486077810846,-85.37164499278084
958,958,10.34486077810846,-85.37173701532215
959,959,10.34486077810846,-85.37182903786345
960,960,10.34486077810846,-85.37192106040474
961,961,10.34486077810846,-85.37201308294605
962,962,10.34486077810846,-85.37210510548735
963,963,10.34486077810846,-85.37219712802865
964,964,10.34486077810846,-85.37228915056996
965,965,10.34486077810846,-85.37238117311125
966,966,10.34476875556716,-85.36860824891795
967,967,10.34476875556716,-85.36870027145925
968,968,10.34476875556716,-85.36879229400056
969,969,10.34476875556716,-85.36888431654185
970,970,10.34476875556716,-85.36897633908315
971,971,10.34476875556716,-85.36906836162446
972,972,10.34476875556716,-85.36916038416575
973,973,10.34476875556716,-85.36925240670705
974,974,10.34476875556716,-85.36934442924836
975,975,10.34476875556716,-85.36943645178965
976,976,10.34476875556716,-85.36952847433095
977,977,10.34476875556716,-85.36962049687224
978,978,10.34476875556716,-85.36971251941355
979,979,10.34476875556716,-85.36980454195485
980,980,10.34476875556716,-85.36989656449614
981,981,10.34476875556716,-85.36998858703745
982,982,10.34476875556716,-85.37008060957875
983,983,10.34476875556716,-85.37017263212005
984,984,10.34476875556716,-85.37026465466136
985,985,10.34476875556716,-85.37035667720265
986,986,10.34476875556716,-85.37044869974395
987,987,10.34476875556716,-85.37054072228526
988,988,10.34476875556716,-85.37063274482655
989,989,10.34476875556716,-85.37072476736785
990,990,10.34476875556716,-85.37081678990916
991,991,10.34476875556716,-85.37090881245045
992,992,10.34476875556716,-85.37100083499175
993,993,10.34476875556716,-85.37109285753306
994,994,10.34476875556716,-85.37118488007435
995,995,10.34476875556716,-85.37127690261565
996,996,10.34476875556716,-85.37136892515696
997,997,10.34476875556716,-85.37146094769825
998,998,10.34476875556716,-85.37155297023955
999,999,10.34476875556716,-85.37164499278084
1000,1000,10.34476875556716,-85.37173701532215
1001,1001,10.34476875556716,-85.37182903786345
1002,1002,10.34476875556716,-85.37192106040474
1003,1003,10.34476875556716,-85.37201308294605
1004,1004,10.34476875556716,-85.37210510548735
1005,1005,10.34476875556716,-85.37219712802865
1006,1006,10.34476875556716,-85.37228915056996
1007,1007,10.34476875556716,-85.37238117311125
1008,1008,10.34467673302586,-85.36860824891795
1009,1009,10.34467673302586,-85.36870027145925
1010,1010,10.34467673302586,-85.36879229400056
1011,1011,10.34467673302586,-85.36888431654185
1012,1012,10.34467673302586,-85.36897633908315
1013,1013,10.34467673302586,-85.36906836162446
1014,1014,10.34467673302586,-85.36916038416575
1015,1015,10.34467673302586,-85.36925240670705
1016,1016,10.34467673302586,-85.36934442924836
1017,1017,10.34467673302586,-85.36943645178965
1018,1018,10.34467673302586,-85.36952847433095
1019,1019,10.34467673302586,-85.36962049687224
1020,1020,10.34467673302586,-85.36971251941355
1021,1021,10.34467673302586,-85.36980454195485
1022,1022,10.34467673302586,-85.36989656449614
1023,1023,10.34467673302586,-85.36998858703745
1024,1024,10.34467673302586,-85.37008060957875
1025,1025,10.34467673302586,-85.37017263212005
1026,1026,10.34467673302586,-85.37026465466136
1027,1027,10.34467673302586,-85.37035667720265
1028,1028,10.34467673302586,-85.37044869974395
1029,1029,10.34467673302586,-85.37054072228526
1030,1030,10.34467673302586,-85.37063274482655
1031,1031,10.34467673302586,-85.37072476736785
1032,1032,10.34467673302586,-85.37081678990916
1033,1033,10.34467673302586,-85.37090881245045
1034,1034,10.34467673302586,-85.37100083499175
1035,1035,10.34467673302586,-85.37109285753306
1036,1036,10.34467673302586,-85.37118488007435
1037,1037,10.34467673302586,-85.37127690261565
1038,1038,10.34467673302586,-85.37136892515696
1039,1039,10.34467673302586,-85.37146094769825
1040,1040,10.34467673302586,-85.37155297023955
1041,1041,10.34467673302586,-85.37164499278084
1042,1042,10.34467673302586,-85.37173701532215
1043,1043,10.34467673302586,-85.37182903786345
1044,1044,10.34467673302586,-85.37192106040474
1045,1045,10.34467673302586,-85.37201308294605
1046,1046,10.34467673302586,-85.37210510548735
1047,1047,10.34467673302586,-85.37219712802865
1048,1048,10.34467673302586,-85.37228915056996
1049,1049,10.34467673302586,-85.37238117311125
1050,1050,10.34458471048456,-85.36860824891795
1051,1051,10.34458471048456,-85.36870027145925
1052,1052,10.34458471048456,-85.36879229400056
1053,1053,10.34458471048456,-85.36888431654185
1054,1054,10.34458471048456,-85.36897633908315
1055,1055,10.34458471048456,-85.36906836162446
1056,1056,10.34458471048456,-85.36916038416575
1057,1057,10.34458471048456,-85.36925240670705
1058,1058,10.34458471048456,-85.36934442924836
1059,1059,10.34458471048456,-85.36943645178965
1060,1060,10.34458471048456,-85.36952847433095
1061,1061,10.34458471048456,-85.36962049687224
1062,1062,10.34458471048456,-85.36971251941355
1063,1063,10.34458471048456,-85.36980454195485
1064,1064,10.34458471048456,-85.36989656449614
1065,1065,10.34458471048456,-85.36998858703745
1066,1066,10.34458471048456,-85.37008060957875
1067,1067,10.34458471048456,-85.37017263212005
1068,1068,10.34458471048456,-85.37026465466136
1069,1069,10.34458471048456,-85.37035667720265
1070,1070,10.34458471048456,-85.37044869974395
1071,1071,10.34458471048456,-85.37054072228526
1072,1072,10.34458471048456,-85.37063274482655
1073,1073,10.34458471048456,-85.37072476736785
1074,1074,10.34458471048456,-85.37081678990916
1075,1075,10.34458471048456,-85.37090881245045
1076,1076,10.34458471048456,-85.37100083499175
1077,1077,10.34458471048456,-85.37109285753306
1078,1078,10.34458471048456,-85.37118488007435
1079,1079,10.34458471048456,-85.37127690261565
1080,1080,10.34458471048456,-85.37136892515696
1081,1081,10.34458471048456,-85.37146094769825
1082,1082,10.34458471048456,-85.37155297023955
1083,1083,10.34458471048456,-85.37164499278084
1084,1084,10.34458471048456,-85.37173701532215
1085,1085,10.34458471048456,-85.37182903786345
1086,1086,10.34458471048456,-85.37192106040474
1087,1087,10.34458471048456,-85.37201308294605
1088,1088,10.34458471048456,-85.37210510548735
1089,1089,10.34458471048456,-85.37219712802865
1090,1090,10.34458471048456,-85.37228915056996
1091,1091,10.34458471048456,-85.37238117311125
1092,1092,10.344492687943259,-85.36860824891795
1093,1093,10.344492687943259,-85.36870027145925
1094,1094,10.344492687943259,-85.36879229400056
1095,1095,10.344492687943259,-85.36888431654185
1096,1096,10.344492687943259,-85.36897633908315
1097,1097,10.344492687943259,-85.36906836162446
1098,1098,10.344492687943259,-85.36916038416575
1099,1099,10.344492687943259,-85.36925240670705
1100,1100,10.344492687943259,-85.36934442924836
1101,1101,10.344492687943259,-85.36943645178965
1102,1102,10.344492687943259,-85.36952847433095
1103,1103,10.344492687943259,-85.36962049687224
1104,1104,10.344492687943259,-85.36971251941355
1105,1105,10.344492687943259,-85.36980454195485
1106,1106,10.344492687943259,-85.36989656449614
1107,1107,10.344492687943259,-85.36998858703745
1108,1108,10.344492687943259,-85.37008060957875
1109,1109,10.344492687943259,-85.37017263212005
1110,1110,10.344492687943259,-85.37026465466136
1111,1111,10.344492687943259,-85.37035667720265
1112,1112,10.344492687943259,-85.37044869974395
1113,1113,10.344492687943259,-85.37054072228526
1114,1114,10.344492687943259,-85.37063274482655
1115,1115,10.344492687943259,-85.37072476736785
1116,1116,10.344492687943259,-85.37081678990916
1117,1117,10.344492687943259,-85.37090881245045
1118,1118,10.344492687943259,-85.37100083499175
1119,1119,10.344492687943259,-85.37109285753306
1120,1120,10.344492687943259,-85.37118488007435
1121,1121,10.344492687943259,-85.37127690261565
1122,1122,10.344492687943259,-85.37136892515696
1123,1123,10.344492687943259,-85.37146094769825
1124,1124,10.344492687943259,-85.37155297023955
1125,1125,10.344492687943259,-85.37164499278084
1126,1126,10.344492687943259,-85.37173701532215
1127,1127,10.344492687943259,-85.37182903786345
1128,1128,10.344492687943259,-85.37192106040474
1129,1129,10.344492687943259,-85.37201308294605
1130,1130,10.344492687943259,-85.37210510548735
1131,1131,10.344492687943259,-85.37219712802865
1132,1132,10.344492687943259,-85.37228915056996
1133,1133,10.344492687943259,-85.37238117311125
1134,1134,10.34440066540196,-85.36860824891795
1135,1135,10.34440066540196,-85.36870027145925
1136,1136,10.34440066540196,-85.36879229400056
1137,1137,10.34440066540196,-85.36888431654185
1138,1138,10.34440066540196,-85.36897633908315
1139,1139,10.34440066540196,-85.36906836162446
1140,1140,10.34440066540196,-85.36916038416575
1141,1141,10.34440066540196,-85.36925240670705
1142,1142,10.34440066540196,-85.36934442924836
1143,1143,10.34440066540196,-85.36943645178965
1144,1144,10.34440066540196,-85.36952847433095
1145,1145,10.34440066540196,-85.36962049687224
1146,1146,10.34440066540196,-85.36971251941355
1147,1147,10.34440066540196,-85.36980454195485
1148,1148,10.34440066540196,-85.36989656449614
1149,1149,10.34440066540196,-85.36998858703745
1150,1150,10.34440066540196,-85.37008060957875
1151,1151,10.34440066540196,-85.37017263212005
1152,1152,10.34440066540196,-85.37026465466136
1153,1153,10.34440066540196,-85.37035667720265
1154,1154,10.34440066540196,-85.37044869974395
1155,1155,10.34440066540196,-85.37054072228526
1156,1156,10.34440066540196,-85.37063274482655
1157,1157,10.34440066540196,-85.37072476736785
1158,1158,10.34440066540196,-85.37081678990916
1159,1159,10.34440066540196,-85.37090881245045
1160,1160,10.34440066540196,-85.37100083499175
1161,1161,10.34440066540196,-85.37109285753306
1162,1162,10.34440066540196,-85.37118488007435
1163,1163,10.34440066540196,-85.37127690261565
1164,1164,10.34440066540196,-85.37136892515696
1165,1165,10.34440066540196,-85.37146094769825
1166,1166,10.34440066540196,-85.37155297023955
1167,1167,10.34440066540196,-85.37164499278084
1168,1168,10.34440066540196,-85.37173701532215
1169,1169,10.34440066540196,-85.37182903786345
1170,1170,10.34440066540196,-85.37192106040474
1171,1171,10.34440066540196,-85.37201308294605
1172,1172,10.34440066540196,-85.37210510548735
1173,1173,10.34440066540196,-85.37219712802865
1174,1174,10.34440066540196,-85.37228915056996
1175,1175,10.34440066540196,-85.37238117311125
1176,1176,10.344308642860659,-85.36860824891795
1177,1177,10.344308642860659,-85.36870027145925
1178,1178,10.344308642860659,-85.36879229400056
1179,1179,10.344308642860659,-85.36888431654185
1180,1180,10.344308642860659,-85.36897633908315
1181,1181,10.344308642860659,-85.36906836162446
1182,1182,10.344308642860659,-85.36916038416575
1183,1183,10.344308642860659,-85.36925240670705
1184,1184,10.344308642860659,-85.36934442924836
1185,1185,10.344308642860659,-85.36943645178965
1186,1186,10.344308642860659,-85.36952847433095
1187,1187,10.344308642860659,-85.36962049687224
1188,1188,10.344308642860659,-85.36971251941355
1189,1189,10.344308642860659,-85.36980454195485
1190,1190,10.344308642860659,-85.36989656449614
1191,1191,10.344308642860659,-85.36998858703745
1192,1192,10.344308642860659,-85.37008060957875
1193,1193,10.344308642860659,-85.37017263212005
1194,1194,10.344308642860659,-85.37026465466136
1195,1195,10.344308642860659,-85.37035667720265
1196,1196,10.344308642860659,-85.37044869974395
1197,1197,10.344308642860659,-85.37054072228526
1198,1198,10.344308642860659,-85.37063274482655
1199,1199,10.344308642860659,-85.37072476736785
1200,1200,10.344308642860659,-85.37081678990916
1201,1201,10.344308642860659,-85.37090881245045
1202,1202,10.344308642860659,-85.37100083499175
1203,1203,10.344308642860659,-85.37109285753306
1204,1204,10.344308642860659,-85.37118488007435
1205,1205,10.344308642860659,-85.37127690261565
1206,1206,10.344308642860659,-85.37136892515696
1207,1207,10.344308642860659,-85.37146094769825
1208,1208,10.344308642860659,-85.37155297023955
1209,1209,10.344308642860659,-85.37164499278084
1210,1210,10.344308642860659,-85.37173701532215
1211,1211,10.344308642860659,-85.37182903786345
1212,1212,10.344308642860659,-85.37192106040474
1213,1213,10.344308642860659,-85.37201308294605
1214,1214,10.344308642860659,-85.37210510548735
1215,1215,10.344308642860659,-85.37219712802865
1216,1216,10.344308642860659,-85.37228915056996
1217,1217,10.344308642860659,-85.37238117311125
1218,1218,10.34421662031936,-85.36860824891795
1219,1219,10.34421662031936,-85.36870027145925
1220,1220,10.34421662031936,-85.36879229400056
1221,1221,10.34421662031936,-85.36888431654185
1222,1222,10.34421662031936,-85.36897633908315
1223,1223,10.34421662031936,-85.36906836162446
1224,1224,10.34421662031936,-85.36916038416575
1225,1225,10.34421662031936,-85.36925240670705
1226,1226,10.34421662031936,-85.36934442924836
1227,1227,10.34421662031936,-85.36943645178965
1228,1228,10.34421662031936,-85.36952847433095
1229,1229,10.34421662031936,-85.36962049687224
1230,1230,10.34421662031936,-85.36971251941355
1231,1231,10.34421662031936,-85.36980454195485
1232,1232,10.34421662031936,-85.36989656449614
1233,1233,10.34421662031936,-85.36998858703745
1234,1234,10.34421662031936,-85.37008060957875
1235,1235,10.34421662031936,-85.37017263212005
1236,1236,10.34421662031936,-85.37026465466136
1237,1237,10.34421662031936,-85.37035667720265
1238,1238,10.34421662031936,-85.37044869974395
1239,1239,10.34421662031936,-85.37054072228526
1240,1240,10.34421662031936,-85.37063274482655
1241,1241,10.34421662031936,-85.37072476736785
1242,1242,10.34421662031936,-85.37081678990916
1243,1243,10.34421662031936,-85.37090881245045
1244,1244,10.34421662031936,-85.37100083499175
1245,1245,10.34421662031936,-85.37109285753306
1246,1246,10.34421662031936,-85.37118488007435
1247,1247,10.34421662031936,-85.37127690261565
1248,1248,10.34421662031936,-85.37136892515696
1249,1249,10.34421662031936,-85.37146094769825
1250,1250,10.34421662031936,-85.37155297023955
1251,1251,10.34421662031936,-85.37164499278084
1252,1252,10.34421662031936,-85.37173701532215
1253,1253,10.34421662031936,-85.37182903786345
1254,1254,10.34421662031936,-85.37192106040474
1255,1255,10.34421662031936,-85.37201308294605
1256,1256,10.34421662031936,-85.37210510548735
1257,1257,10.34421662031936,-85.37219712802865
1258,1258,10.34421662031936,-85.37228915056996
1259,1259,10.34421662031936,-85.37238117311125
1260,1260,10.344124597778059,-85.36860824891795
1261,1261,10.344124597778059,-85.36870027145925
1262,1262,10.344124597778059,-85.36879229400056
1263,1263,10.344124597778059,-85.36888431654185
1264,1264,10.344124597778059,-85.36897633908315
1265,1265,10.344124597778059,-85.36906836162446
1266,1266,10.344124597778059,-85.36916038416575
1267,1267,10.344124597778059,-85.36925240670705
1268,1268,10.344124597778059,-85.36934442924836
1269,1269,10.344124597778059,-85.36943645178965
1270,1270,10.344124597778059,-85.36952847433095
1271,1271,10.344124597778059,-85.36962049687224
1272,1272,10.344124597778059,-85.36971251941355
1273,1273,10.344124597778059,-85.36980454195485
1274,1274,10.344124597778059,-85.36989656449614
1275,1275,10.344124597778059,-85.36998858703745
1276,1276,10.344124597778059,-85.37008060957875
1277,1277,10.344124597778059,-85.37017263212005
1278,1278,10.344124597778059,-85.37026465466136
1279,1279,10.344124597778059,-85.37035667720265
1280,1280,10.344124597778059,-85.37044869974395
1281,1281,10.344124597778059,-85.37054072228526
1282,1282,10.344124597778059,-85.37063274482655
1283,1283,10.344124597778059,-85.37072476736785
1284,1284,10.344124597778059,-85.37081678990916
1285,1285,10.344124597778059,-85.37090881245045
1286,1286,10.344124597778059,-85.37100083499175
1287,1287,10.344124597778059,-85.37109285753306
1288,1288,10.344124597778059,-85.37118488007435
1289,1289,10.344124597778059,-85.37127690261565
1290,1290,10.344124597778059,-85.37136892515696
1291,1291,10.344124597778059,-85.37146094769825
1292,1292,10.344124597778059,-85.37155297023955
1293,1293,10.344124597778059,-85.37164499278084
1294,1294,10.344124597778059,-85.37173701532215
1295,1295,10.344124597778059,-85.37182903786345
1296,1296,10.344124597778059,-85.37192106040474
1297,1297,10.344124597778059,-85.37201308294605
1298,1298,10.344124597778059,-85.37210510548735
1299,1299,10.344124597778059,-85.37219712802865
1300,1300,10.344124597778059,-85.37228915056996
