Tree_code,Species,Year,size,Ca,d13Catm,d13Ccorr,Ci,IWUE,d13Craw,discr,Ci/Ca,Ca-Ci,Extant_DBH,Growth ,PRCP,TAVG,TMIN,TMAX
ax061,Afzelia_xylocarpa,1966,8,321.2,-7.03,-25.49359476,208.8310901,70.23056867,-26.12359476,19.09359476,0.65015906,112.3689099,68.93366989,15.24044691,136,30.1,25.2,35.1
ax061,Afzelia_xylocarpa,1966,8,321.2,-7.03,-25.49359476,208.8310901,70.23056867,-26.12359476,19.09359476,0.65015906,112.3689099,68.93366989,15.24044691,226,28.9,24.5,33.4
ax061,Afzelia_xylocarpa,1966,8,321.2,-7.03,-25.49359476,208.8310901,70.23056867,-26.12359476,19.09359476,0.65015906,112.3689099,68.93366989,15.24044691,51,32.1,26,38.2
ax061,Afzelia_xylocarpa,1966,8,321.2,-7.03,-25.49359476,208.8310901,70.23056867,-26.12359476,19.09359476,0.65015906,112.3689099,68.93366989,15.24044691,18,31.2,24.4,38.1
ax061,Afzelia_xylocarpa,1966,8,321.2,-7.03,-25.49359476,208.8310901,70.23056867,-26.12359476,19.09359476,0.65015906,112.3689099,68.93366989,15.24044691,133,26.4,21.5,31.3
ax061,Afzelia_xylocarpa,1966,8,321.2,-7.03,-25.49359476,208.8310901,70.23056867,-26.12359476,19.09359476,0.65015906,112.3689099,68.93366989,15.24044691,51,26.5,20.1,32.9
ax061,Afzelia_xylocarpa,1966,8,321.2,-7.03,-25.49359476,208.8310901,70.23056867,-26.12359476,19.09359476,0.65015906,112.3689099,68.93366989,15.24044691,157,27.9,23.8,32
ax061,Afzelia_xylocarpa,1966,8,321.2,-7.03,-25.49359476,208.8310901,70.23056867,-26.12359476,19.09359476,0.65015906,112.3689099,68.93366989,15.24044691,106,29.3,24.7,33.8
ax061,Afzelia_xylocarpa,1966,8,321.2,-7.03,-25.49359476,208.8310901,70.23056867,-26.12359476,19.09359476,0.65015906,112.3689099,68.93366989,15.24044691,335,28,24,32
ax061,Afzelia_xylocarpa,1966,8,321.2,-7.03,-25.49359476,208.8310901,70.23056867,-26.12359476,19.09359476,0.65015906,112.3689099,68.93366989,15.24044691,22,28.6,22.6,34.6
ax061,Afzelia_xylocarpa,1966,8,321.2,-7.03,-25.49359476,208.8310901,70.23056867,-26.12359476,19.09359476,0.65015906,112.3689099,68.93366989,15.24044691,122,29.5,24.7,34.4
ax061,Afzelia_xylocarpa,1966,8,321.2,-7.03,-25.49359476,208.8310901,70.23056867,-26.12359476,19.09359476,0.65015906,112.3689099,68.93366989,15.24044691,61,26.2,20.7,31.6
ax101,Afzelia_xylocarpa,1966,8,321.2,-7.03,-24.36437615,192.7821955,80.26112779,-24.99437615,17.96437615,0.600193635,128.4178045,66.75771228,8.771699692,136,30.1,25.2,35.1
ax101,Afzelia_xylocarpa,1966,8,321.2,-7.03,-24.36437615,192.7821955,80.26112779,-24.99437615,17.96437615,0.600193635,128.4178045,66.75771228,8.771699692,226,28.9,24.5,33.4
ax101,Afzelia_xylocarpa,1966,8,321.2,-7.03,-24.36437615,192.7821955,80.26112779,-24.99437615,17.96437615,0.600193635,128.4178045,66.75771228,8.771699692,51,32.1,26,38.2
ax101,Afzelia_xylocarpa,1966,8,321.2,-7.03,-24.36437615,192.7821955,80.26112779,-24.99437615,17.96437615,0.600193635,128.4178045,66.75771228,8.771699692,18,31.2,24.4,38.1
ax101,Afzelia_xylocarpa,1966,8,321.2,-7.03,-24.36437615,192.7821955,80.26112779,-24.99437615,17.96437615,0.600193635,128.4178045,66.75771228,8.771699692,133,26.4,21.5,31.3
ax101,Afzelia_xylocarpa,1966,8,321.2,-7.03,-24.36437615,192.7821955,80.26112779,-24.99437615,17.96437615,0.600193635,128.4178045,66.75771228,8.771699692,51,26.5,20.1,32.9
ax101,Afzelia_xylocarpa,1966,8,321.2,-7.03,-24.36437615,192.7821955,80.26112779,-24.99437615,17.96437615,0.600193635,128.4178045,66.75771228,8.771699692,157,27.9,23.8,32
ax101,Afzelia_xylocarpa,1966,8,321.2,-7.03,-24.36437615,192.7821955,80.26112779,-24.99437615,17.96437615,0.600193635,128.4178045,66.75771228,8.771699692,106,29.3,24.7,33.8
ax101,Afzelia_xylocarpa,1966,8,321.2,-7.03,-24.36437615,192.7821955,80.26112779,-24.99437615,17.96437615,0.600193635,128.4178045,66.75771228,8.771699692,335,28,24,32
ax101,Afzelia_xylocarpa,1966,8,321.2,-7.03,-24.36437615,192.7821955,80.26112779,-24.99437615,17.96437615,0.600193635,128.4178045,66.75771228,8.771699692,22,28.6,22.6,34.6
ax101,Afzelia_xylocarpa,1966,8,321.2,-7.03,-24.36437615,192.7821955,80.26112779,-24.99437615,17.96437615,0.600193635,128.4178045,66.75771228,8.771699692,122,29.5,24.7,34.4
ax101,Afzelia_xylocarpa,1966,8,321.2,-7.03,-24.36437615,192.7821955,80.26112779,-24.99437615,17.96437615,0.600193635,128.4178045,66.75771228,8.771699692,61,26.2,20.7,31.6
ax070,Afzelia_xylocarpa,1967,8,322,-7.06,-25.39742593,207.9810243,71.26185981,-26.05742593,18.99742593,0.645903802,114.0189757,52.61376034,6.850754432,103,30.2,25.2,35.3
ax070,Afzelia_xylocarpa,1967,8,322,-7.06,-25.39742593,207.9810243,71.26185981,-26.05742593,18.99742593,0.645903802,114.0189757,52.61376034,6.850754432,346,28.3,23.9,32.6
ax070,Afzelia_xylocarpa,1967,8,322,-7.06,-25.39742593,207.9810243,71.26185981,-26.05742593,18.99742593,0.645903802,114.0189757,52.61376034,6.850754432,72,30.3,24.8,35.8
ax070,Afzelia_xylocarpa,1967,8,322,-7.06,-25.39742593,207.9810243,71.26185981,-26.05742593,18.99742593,0.645903802,114.0189757,52.61376034,6.850754432,79,30.1,24.7,35.4
ax070,Afzelia_xylocarpa,1967,8,322,-7.06,-25.39742593,207.9810243,71.26185981,-26.05742593,18.99742593,0.645903802,114.0189757,52.61376034,6.850754432,109,30.9,24.6,37.1
ax070,Afzelia_xylocarpa,1967,8,322,-7.06,-25.39742593,207.9810243,71.26185981,-26.05742593,18.99742593,0.645903802,114.0189757,52.61376034,6.850754432,0,23.3,16.6,30
ax070,Afzelia_xylocarpa,1967,8,322,-7.06,-25.39742593,207.9810243,71.26185981,-26.05742593,18.99742593,0.645903802,114.0189757,52.61376034,6.850754432,91,26.3,21.2,31.4
ax070,Afzelia_xylocarpa,1967,8,322,-7.06,-25.39742593,207.9810243,71.26185981,-26.05742593,18.99742593,0.645903802,114.0189757,52.61376034,6.850754432,2,26.9,20.3,33.5
ax070,Afzelia_xylocarpa,1967,8,322,-7.06,-25.39742593,207.9810243,71.26185981,-26.05742593,18.99742593,0.645903802,114.0189757,52.61376034,6.850754432,158,29.2,24.5,34
ax070,Afzelia_xylocarpa,1967,8,322,-7.06,-25.39742593,207.9810243,71.26185981,-26.05742593,18.99742593,0.645903802,114.0189757,52.61376034,6.850754432,4,29.7,22.7,36.8
ax070,Afzelia_xylocarpa,1967,8,322,-7.06,-25.39742593,207.9810243,71.26185981,-26.05742593,18.99742593,0.645903802,114.0189757,52.61376034,6.850754432,0,24.2,18.4,30.3
ax070,Afzelia_xylocarpa,1967,8,322,-7.06,-25.39742593,207.9810243,71.26185981,-26.05742593,18.99742593,0.645903802,114.0189757,52.61376034,6.850754432,114,27.2,22.8,31.6
ax033,Afzelia_xylocarpa,1967,27,322,-7.06,-22.54827661,167.38695,96.63315626,-23.20827661,16.14827661,0.519835248,154.61305,57.62732643,66.47765989,103,30.2,25.2,35.3
ax033,Afzelia_xylocarpa,1967,27,322,-7.06,-22.54827661,167.38695,96.63315626,-23.20827661,16.14827661,0.519835248,154.61305,57.62732643,66.47765989,346,28.3,23.9,32.6
ax033,Afzelia_xylocarpa,1967,27,322,-7.06,-22.54827661,167.38695,96.63315626,-23.20827661,16.14827661,0.519835248,154.61305,57.62732643,66.47765989,72,30.3,24.8,35.8
ax033,Afzelia_xylocarpa,1967,27,322,-7.06,-22.54827661,167.38695,96.63315626,-23.20827661,16.14827661,0.519835248,154.61305,57.62732643,66.47765989,79,30.1,24.7,35.4
ax033,Afzelia_xylocarpa,1967,27,322,-7.06,-22.54827661,167.38695,96.63315626,-23.20827661,16.14827661,0.519835248,154.61305,57.62732643,66.47765989,109,30.9,24.6,37.1
ax033,Afzelia_xylocarpa,1967,27,322,-7.06,-22.54827661,167.38695,96.63315626,-23.20827661,16.14827661,0.519835248,154.61305,57.62732643,66.47765989,0,23.3,16.6,30
ax033,Afzelia_xylocarpa,1967,27,322,-7.06,-22.54827661,167.38695,96.63315626,-23.20827661,16.14827661,0.519835248,154.61305,57.62732643,66.47765989,91,26.3,21.2,31.4
ax033,Afzelia_xylocarpa,1967,27,322,-7.06,-22.54827661,167.38695,96.63315626,-23.20827661,16.14827661,0.519835248,154.61305,57.62732643,66.47765989,2,26.9,20.3,33.5
ax033,Afzelia_xylocarpa,1967,27,322,-7.06,-22.54827661,167.38695,96.63315626,-23.20827661,16.14827661,0.519835248,154.61305,57.62732643,66.47765989,158,29.2,24.5,34
ax033,Afzelia_xylocarpa,1967,27,322,-7.06,-22.54827661,167.38695,96.63315626,-23.20827661,16.14827661,0.519835248,154.61305,57.62732643,66.47765989,4,29.7,22.7,36.8
ax033,Afzelia_xylocarpa,1967,27,322,-7.06,-22.54827661,167.38695,96.63315626,-23.20827661,16.14827661,0.519835248,154.61305,57.62732643,66.47765989,0,24.2,18.4,30.3
ax033,Afzelia_xylocarpa,1967,27,322,-7.06,-22.54827661,167.38695,96.63315626,-23.20827661,16.14827661,0.519835248,154.61305,57.62732643,66.47765989,114,27.2,22.8,31.6
ax027,Afzelia_xylocarpa,1967,8,322,-7.06,-24.9398274,201.4612577,75.33671393,-25.5998274,18.5398274,0.62565608,120.5387423,44.39185094,6.451574409,103,30.2,25.2,35.3
ax027,Afzelia_xylocarpa,1967,8,322,-7.06,-24.9398274,201.4612577,75.33671393,-25.5998274,18.5398274,0.62565608,120.5387423,44.39185094,6.451574409,346,28.3,23.9,32.6
ax027,Afzelia_xylocarpa,1967,8,322,-7.06,-24.9398274,201.4612577,75.33671393,-25.5998274,18.5398274,0.62565608,120.5387423,44.39185094,6.451574409,72,30.3,24.8,35.8
ax027,Afzelia_xylocarpa,1967,8,322,-7.06,-24.9398274,201.4612577,75.33671393,-25.5998274,18.5398274,0.62565608,120.5387423,44.39185094,6.451574409,79,30.1,24.7,35.4
ax027,Afzelia_xylocarpa,1967,8,322,-7.06,-24.9398274,201.4612577,75.33671393,-25.5998274,18.5398274,0.62565608,120.5387423,44.39185094,6.451574409,109,30.9,24.6,37.1
ax027,Afzelia_xylocarpa,1967,8,322,-7.06,-24.9398274,201.4612577,75.33671393,-25.5998274,18.5398274,0.62565608,120.5387423,44.39185094,6.451574409,0,23.3,16.6,30
ax027,Afzelia_xylocarpa,1967,8,322,-7.06,-24.9398274,201.4612577,75.33671393,-25.5998274,18.5398274,0.62565608,120.5387423,44.39185094,6.451574409,91,26.3,21.2,31.4
ax027,Afzelia_xylocarpa,1967,8,322,-7.06,-24.9398274,201.4612577,75.33671393,-25.5998274,18.5398274,0.62565608,120.5387423,44.39185094,6.451574409,2,26.9,20.3,33.5
ax027,Afzelia_xylocarpa,1967,8,322,-7.06,-24.9398274,201.4612577,75.33671393,-25.5998274,18.5398274,0.62565608,120.5387423,44.39185094,6.451574409,158,29.2,24.5,34
ax027,Afzelia_xylocarpa,1967,8,322,-7.06,-24.9398274,201.4612577,75.33671393,-25.5998274,18.5398274,0.62565608,120.5387423,44.39185094,6.451574409,4,29.7,22.7,36.8
ax027,Afzelia_xylocarpa,1967,8,322,-7.06,-24.9398274,201.4612577,75.33671393,-25.5998274,18.5398274,0.62565608,120.5387423,44.39185094,6.451574409,0,24.2,18.4,30.3
ax027,Afzelia_xylocarpa,1967,8,322,-7.06,-24.9398274,201.4612577,75.33671393,-25.5998274,18.5398274,0.62565608,120.5387423,44.39185094,6.451574409,114,27.2,22.8,31.6
ax084,Afzelia_xylocarpa,1967,8,322,-7.06,-24.63107864,197.0622708,78.08608073,-25.29107864,18.23107864,0.61199463,124.9377292,56.04719417,14.81022085,103,30.2,25.2,35.3
ax084,Afzelia_xylocarpa,1967,8,322,-7.06,-24.63107864,197.0622708,78.08608073,-25.29107864,18.23107864,0.61199463,124.9377292,56.04719417,14.81022085,346,28.3,23.9,32.6
ax084,Afzelia_xylocarpa,1967,8,322,-7.06,-24.63107864,197.0622708,78.08608073,-25.29107864,18.23107864,0.61199463,124.9377292,56.04719417,14.81022085,72,30.3,24.8,35.8
ax084,Afzelia_xylocarpa,1967,8,322,-7.06,-24.63107864,197.0622708,78.08608073,-25.29107864,18.23107864,0.61199463,124.9377292,56.04719417,14.81022085,79,30.1,24.7,35.4
ax084,Afzelia_xylocarpa,1967,8,322,-7.06,-24.63107864,197.0622708,78.08608073,-25.29107864,18.23107864,0.61199463,124.9377292,56.04719417,14.81022085,109,30.9,24.6,37.1
ax084,Afzelia_xylocarpa,1967,8,322,-7.06,-24.63107864,197.0622708,78.08608073,-25.29107864,18.23107864,0.61199463,124.9377292,56.04719417,14.81022085,0,23.3,16.6,30
ax084,Afzelia_xylocarpa,1967,8,322,-7.06,-24.63107864,197.0622708,78.08608073,-25.29107864,18.23107864,0.61199463,124.9377292,56.04719417,14.81022085,91,26.3,21.2,31.4
ax084,Afzelia_xylocarpa,1967,8,322,-7.06,-24.63107864,197.0622708,78.08608073,-25.29107864,18.23107864,0.61199463,124.9377292,56.04719417,14.81022085,2,26.9,20.3,33.5
ax084,Afzelia_xylocarpa,1967,8,322,-7.06,-24.63107864,197.0622708,78.08608073,-25.29107864,18.23107864,0.61199463,124.9377292,56.04719417,14.81022085,158,29.2,24.5,34
ax084,Afzelia_xylocarpa,1967,8,322,-7.06,-24.63107864,197.0622708,78.08608073,-25.29107864,18.23107864,0.61199463,124.9377292,56.04719417,14.81022085,4,29.7,22.7,36.8
ax084,Afzelia_xylocarpa,1967,8,322,-7.06,-24.63107864,197.0622708,78.08608073,-25.29107864,18.23107864,0.61199463,124.9377292,56.04719417,14.81022085,0,24.2,18.4,30.3
ax084,Afzelia_xylocarpa,1967,8,322,-7.06,-24.63107864,197.0622708,78.08608073,-25.29107864,18.23107864,0.61199463,124.9377292,56.04719417,14.81022085,114,27.2,22.8,31.6
ax050,Afzelia_xylocarpa,1971,27,326.2,-7.17,-22.60083047,170.3288009,97.41949945,-23.37083047,16.20083047,0.52216064,155.8711991,80.2535161,53.68751849,109,27.3,19.3,33.4
ax050,Afzelia_xylocarpa,1971,27,326.2,-7.17,-22.60083047,170.3288009,97.41949945,-23.37083047,16.20083047,0.52216064,155.8711991,80.2535161,53.68751849,163,30.1,24.3,35.5
ax050,Afzelia_xylocarpa,1971,27,326.2,-7.17,-22.60083047,170.3288009,97.41949945,-23.37083047,16.20083047,0.52216064,155.8711991,80.2535161,53.68751849,64,29.1,22.3,34.5
ax050,Afzelia_xylocarpa,1971,27,326.2,-7.17,-22.60083047,170.3288009,97.41949945,-23.37083047,16.20083047,0.52216064,155.8711991,80.2535161,53.68751849,5,24.6,16.4,31
ax050,Afzelia_xylocarpa,1971,27,326.2,-7.17,-22.60083047,170.3288009,97.41949945,-23.37083047,16.20083047,0.52216064,155.8711991,80.2535161,53.68751849,3,25.2,19,30.2
ax050,Afzelia_xylocarpa,1971,27,326.2,-7.17,-22.60083047,170.3288009,97.41949945,-23.37083047,16.20083047,0.52216064,155.8711991,80.2535161,53.68751849,9,25.4,19.2,30.6
ax050,Afzelia_xylocarpa,1971,27,326.2,-7.17,-22.60083047,170.3288009,97.41949945,-23.37083047,16.20083047,0.52216064,155.8711991,80.2535161,53.68751849,52,27.1,22.8,30.8
ax050,Afzelia_xylocarpa,1971,27,326.2,-7.17,-22.60083047,170.3288009,97.41949945,-23.37083047,16.20083047,0.52216064,155.8711991,80.2535161,53.68751849,43,28.7,24.3,32.9
ax050,Afzelia_xylocarpa,1971,27,326.2,-7.17,-22.60083047,170.3288009,97.41949945,-23.37083047,16.20083047,0.52216064,155.8711991,80.2535161,53.68751849,43,29.4,24.6,34.3
ax050,Afzelia_xylocarpa,1971,27,326.2,-7.17,-22.60083047,170.3288009,97.41949945,-23.37083047,16.20083047,0.52216064,155.8711991,80.2535161,53.68751849,81,28.4,24.1,32.3
ax050,Afzelia_xylocarpa,1971,27,326.2,-7.17,-22.60083047,170.3288009,97.41949945,-23.37083047,16.20083047,0.52216064,155.8711991,80.2535161,53.68751849,13,31.4,24.2,37.6
ax050,Afzelia_xylocarpa,1971,27,326.2,-7.17,-22.60083047,170.3288009,97.41949945,-23.37083047,16.20083047,0.52216064,155.8711991,80.2535161,53.68751849,411,28.3,23.7,33.1
ax102,Afzelia_xylocarpa,1971,8,326.2,-7.17,-24.85956569,202.9305454,77.04340911,-25.62956569,18.45956569,0.622104676,123.2694546,56.45890976,11.54352456,109,27.3,19.3,33.4
ax102,Afzelia_xylocarpa,1971,8,326.2,-7.17,-24.85956569,202.9305454,77.04340911,-25.62956569,18.45956569,0.622104676,123.2694546,56.45890976,11.54352456,163,30.1,24.3,35.5
ax102,Afzelia_xylocarpa,1971,8,326.2,-7.17,-24.85956569,202.9305454,77.04340911,-25.62956569,18.45956569,0.622104676,123.2694546,56.45890976,11.54352456,64,29.1,22.3,34.5
ax102,Afzelia_xylocarpa,1971,8,326.2,-7.17,-24.85956569,202.9305454,77.04340911,-25.62956569,18.45956569,0.622104676,123.2694546,56.45890976,11.54352456,5,24.6,16.4,31
ax102,Afzelia_xylocarpa,1971,8,326.2,-7.17,-24.85956569,202.9305454,77.04340911,-25.62956569,18.45956569,0.622104676,123.2694546,56.45890976,11.54352456,3,25.2,19,30.2
ax102,Afzelia_xylocarpa,1971,8,326.2,-7.17,-24.85956569,202.9305454,77.04340911,-25.62956569,18.45956569,0.622104676,123.2694546,56.45890976,11.54352456,9,25.4,19.2,30.6
ax102,Afzelia_xylocarpa,1971,8,326.2,-7.17,-24.85956569,202.9305454,77.04340911,-25.62956569,18.45956569,0.622104676,123.2694546,56.45890976,11.54352456,52,27.1,22.8,30.8
ax102,Afzelia_xylocarpa,1971,8,326.2,-7.17,-24.85956569,202.9305454,77.04340911,-25.62956569,18.45956569,0.622104676,123.2694546,56.45890976,11.54352456,43,28.7,24.3,32.9
ax102,Afzelia_xylocarpa,1971,8,326.2,-7.17,-24.85956569,202.9305454,77.04340911,-25.62956569,18.45956569,0.622104676,123.2694546,56.45890976,11.54352456,43,29.4,24.6,34.3
ax102,Afzelia_xylocarpa,1971,8,326.2,-7.17,-24.85956569,202.9305454,77.04340911,-25.62956569,18.45956569,0.622104676,123.2694546,56.45890976,11.54352456,81,28.4,24.1,32.3
ax102,Afzelia_xylocarpa,1971,8,326.2,-7.17,-24.85956569,202.9305454,77.04340911,-25.62956569,18.45956569,0.622104676,123.2694546,56.45890976,11.54352456,13,31.4,24.2,37.6
ax102,Afzelia_xylocarpa,1971,8,326.2,-7.17,-24.85956569,202.9305454,77.04340911,-25.62956569,18.45956569,0.622104676,123.2694546,56.45890976,11.54352456,411,28.3,23.7,33.1
ax041,Afzelia_xylocarpa,1972,8,327.3,-7.2,-26.00246747,220.166708,66.95830748,-26.80246747,19.60246747,0.672675552,107.133292,38.14193471,6.357386256,14,29.9,23.3,35.8
ax041,Afzelia_xylocarpa,1972,8,327.3,-7.2,-26.00246747,220.166708,66.95830748,-26.80246747,19.60246747,0.672675552,107.133292,38.14193471,6.357386256,3,29.2,21.8,35.4
ax041,Afzelia_xylocarpa,1972,8,327.3,-7.2,-26.00246747,220.166708,66.95830748,-26.80246747,19.60246747,0.672675552,107.133292,38.14193471,6.357386256,63,27.5,23.1,31.6
ax041,Afzelia_xylocarpa,1972,8,327.3,-7.2,-26.00246747,220.166708,66.95830748,-26.80246747,19.60246747,0.672675552,107.133292,38.14193471,6.357386256,43,26.3,20.3,31.4
ax041,Afzelia_xylocarpa,1972,8,327.3,-7.2,-26.00246747,220.166708,66.95830748,-26.80246747,19.60246747,0.672675552,107.133292,38.14193471,6.357386256,0,24.5,16.6,31
ax041,Afzelia_xylocarpa,1972,8,327.3,-7.2,-26.00246747,220.166708,66.95830748,-26.80246747,19.60246747,0.672675552,107.133292,38.14193471,6.357386256,109,29.8,25.1,34.8
ax041,Afzelia_xylocarpa,1972,8,327.3,-7.2,-26.00246747,220.166708,66.95830748,-26.80246747,19.60246747,0.672675552,107.133292,38.14193471,6.357386256,44,30.1,25.7,34.7
ax041,Afzelia_xylocarpa,1972,8,327.3,-7.2,-26.00246747,220.166708,66.95830748,-26.80246747,19.60246747,0.672675552,107.133292,38.14193471,6.357386256,35,32.7,26.8,38.1
ax041,Afzelia_xylocarpa,1972,8,327.3,-7.2,-26.00246747,220.166708,66.95830748,-26.80246747,19.60246747,0.672675552,107.133292,38.14193471,6.357386256,117,30.8,25.2,36
ax041,Afzelia_xylocarpa,1972,8,327.3,-7.2,-26.00246747,220.166708,66.95830748,-26.80246747,19.60246747,0.672675552,107.133292,38.14193471,6.357386256,189,28.5,24.3,32.7
ax041,Afzelia_xylocarpa,1972,8,327.3,-7.2,-26.00246747,220.166708,66.95830748,-26.80246747,19.60246747,0.672675552,107.133292,38.14193471,6.357386256,246,28.5,24.4,32.5
ax041,Afzelia_xylocarpa,1972,8,327.3,-7.2,-26.00246747,220.166708,66.95830748,-26.80246747,19.60246747,0.672675552,107.133292,38.14193471,6.357386256,238,28.8,24.6,33.4
ax063,Afzelia_xylocarpa,1972,27,327.3,-7.2,-23.38379772,182.2423449,90.66103446,-24.18379772,16.98379772,0.556805209,145.0576551,68.82198854,54.68613647,14,29.9,23.3,35.8
ax063,Afzelia_xylocarpa,1972,27,327.3,-7.2,-23.38379772,182.2423449,90.66103446,-24.18379772,16.98379772,0.556805209,145.0576551,68.82198854,54.68613647,3,29.2,21.8,35.4
ax063,Afzelia_xylocarpa,1972,27,327.3,-7.2,-23.38379772,182.2423449,90.66103446,-24.18379772,16.98379772,0.556805209,145.0576551,68.82198854,54.68613647,63,27.5,23.1,31.6
ax063,Afzelia_xylocarpa,1972,27,327.3,-7.2,-23.38379772,182.2423449,90.66103446,-24.18379772,16.98379772,0.556805209,145.0576551,68.82198854,54.68613647,43,26.3,20.3,31.4
ax063,Afzelia_xylocarpa,1972,27,327.3,-7.2,-23.38379772,182.2423449,90.66103446,-24.18379772,16.98379772,0.556805209,145.0576551,68.82198854,54.68613647,0,24.5,16.6,31
ax063,Afzelia_xylocarpa,1972,27,327.3,-7.2,-23.38379772,182.2423449,90.66103446,-24.18379772,16.98379772,0.556805209,145.0576551,68.82198854,54.68613647,109,29.8,25.1,34.8
ax063,Afzelia_xylocarpa,1972,27,327.3,-7.2,-23.38379772,182.2423449,90.66103446,-24.18379772,16.98379772,0.556805209,145.0576551,68.82198854,54.68613647,44,30.1,25.7,34.7
ax063,Afzelia_xylocarpa,1972,27,327.3,-7.2,-23.38379772,182.2423449,90.66103446,-24.18379772,16.98379772,0.556805209,145.0576551,68.82198854,54.68613647,35,32.7,26.8,38.1
ax063,Afzelia_xylocarpa,1972,27,327.3,-7.2,-23.38379772,182.2423449,90.66103446,-24.18379772,16.98379772,0.556805209,145.0576551,68.82198854,54.68613647,117,30.8,25.2,36
ax063,Afzelia_xylocarpa,1972,27,327.3,-7.2,-23.38379772,182.2423449,90.66103446,-24.18379772,16.98379772,0.556805209,145.0576551,68.82198854,54.68613647,189,28.5,24.3,32.7
ax063,Afzelia_xylocarpa,1972,27,327.3,-7.2,-23.38379772,182.2423449,90.66103446,-24.18379772,16.98379772,0.556805209,145.0576551,68.82198854,54.68613647,246,28.5,24.4,32.5
ax063,Afzelia_xylocarpa,1972,27,327.3,-7.2,-23.38379772,182.2423449,90.66103446,-24.18379772,16.98379772,0.556805209,145.0576551,68.82198854,54.68613647,238,28.8,24.6,33.4
ax086,Afzelia_xylocarpa,1973,8,329.5,-7.23,-25.36575822,212.3635988,73.21025073,-26.19575822,18.96575822,0.644502576,117.1364012,35.60924971,5.645015389,219,28.5,24.4,32.9
ax086,Afzelia_xylocarpa,1973,8,329.5,-7.23,-25.36575822,212.3635988,73.21025073,-26.19575822,18.96575822,0.644502576,117.1364012,35.60924971,5.645015389,60,28,23.3,31.9
ax086,Afzelia_xylocarpa,1973,8,329.5,-7.23,-25.36575822,212.3635988,73.21025073,-26.19575822,18.96575822,0.644502576,117.1364012,35.60924971,5.645015389,9,25.9,20.4,30.5
ax086,Afzelia_xylocarpa,1973,8,329.5,-7.23,-25.36575822,212.3635988,73.21025073,-26.19575822,18.96575822,0.644502576,117.1364012,35.60924971,5.645015389,109,30.8,24.8,36.6
ax086,Afzelia_xylocarpa,1973,8,329.5,-7.23,-25.36575822,212.3635988,73.21025073,-26.19575822,18.96575822,0.644502576,117.1364012,35.60924971,5.645015389,189,29.7,25,34.4
ax086,Afzelia_xylocarpa,1973,8,329.5,-7.23,-25.36575822,212.3635988,73.21025073,-26.19575822,18.96575822,0.644502576,117.1364012,35.60924971,5.645015389,0,25.8,16.3,33
ax086,Afzelia_xylocarpa,1973,8,329.5,-7.23,-25.36575822,212.3635988,73.21025073,-26.19575822,18.96575822,0.644502576,117.1364012,35.60924971,5.645015389,193,28,24.3,32.2
ax086,Afzelia_xylocarpa,1973,8,329.5,-7.23,-25.36575822,212.3635988,73.21025073,-26.19575822,18.96575822,0.644502576,117.1364012,35.60924971,5.645015389,0,23.7,15.9,30
ax086,Afzelia_xylocarpa,1973,8,329.5,-7.23,-25.36575822,212.3635988,73.21025073,-26.19575822,18.96575822,0.644502576,117.1364012,35.60924971,5.645015389,131,30.1,25.6,34.7
ax086,Afzelia_xylocarpa,1973,8,329.5,-7.23,-25.36575822,212.3635988,73.21025073,-26.19575822,18.96575822,0.644502576,117.1364012,35.60924971,5.645015389,0,29.8,21.6,36.4
ax086,Afzelia_xylocarpa,1973,8,329.5,-7.23,-25.36575822,212.3635988,73.21025073,-26.19575822,18.96575822,0.644502576,117.1364012,35.60924971,5.645015389,148,30.5,25.4,35.9
ax086,Afzelia_xylocarpa,1973,8,329.5,-7.23,-25.36575822,212.3635988,73.21025073,-26.19575822,18.96575822,0.644502576,117.1364012,35.60924971,5.645015389,27,33.6,26.9,39.6
ax042,Afzelia_xylocarpa,1973,8,329.5,-7.23,-22.47133186,170.1638871,99.58507056,-23.30133186,16.07133186,0.516430613,159.3361129,45.0602263,9.029566496,219,28.5,24.4,32.9
ax042,Afzelia_xylocarpa,1973,8,329.5,-7.23,-22.47133186,170.1638871,99.58507056,-23.30133186,16.07133186,0.516430613,159.3361129,45.0602263,9.029566496,60,28,23.3,31.9
ax042,Afzelia_xylocarpa,1973,8,329.5,-7.23,-22.47133186,170.1638871,99.58507056,-23.30133186,16.07133186,0.516430613,159.3361129,45.0602263,9.029566496,9,25.9,20.4,30.5
ax042,Afzelia_xylocarpa,1973,8,329.5,-7.23,-22.47133186,170.1638871,99.58507056,-23.30133186,16.07133186,0.516430613,159.3361129,45.0602263,9.029566496,109,30.8,24.8,36.6
ax042,Afzelia_xylocarpa,1973,8,329.5,-7.23,-22.47133186,170.1638871,99.58507056,-23.30133186,16.07133186,0.516430613,159.3361129,45.0602263,9.029566496,189,29.7,25,34.4
ax042,Afzelia_xylocarpa,1973,8,329.5,-7.23,-22.47133186,170.1638871,99.58507056,-23.30133186,16.07133186,0.516430613,159.3361129,45.0602263,9.029566496,0,25.8,16.3,33
ax042,Afzelia_xylocarpa,1973,8,329.5,-7.23,-22.47133186,170.1638871,99.58507056,-23.30133186,16.07133186,0.516430613,159.3361129,45.0602263,9.029566496,193,28,24.3,32.2
