Tree_code,Species,Year,size,Ca,d13Catm,d13Ccorr,Ci,IWUE,d13Craw,discr,Ci/Ca,Ca-Ci,Extant_DBH,Growth ,Month,PRCP,TAVG,TMIN,TMAX
ax080,Afzelia_xylocarpa,1978,27,335.3,-7.37,-23.66840336,190.9192764,90.23795226,-24.63840336,17.26840336,0.569398379,144.3807236,59.89262329,53.49252892,7,254,27.8,24.4,32.6
ax080,Afzelia_xylocarpa,1978,27,335.3,-7.37,-23.66840336,190.9192764,90.23795226,-24.63840336,17.26840336,0.569398379,144.3807236,59.89262329,53.49252892,12,0,24.8,18.6,31.9
ax080,Afzelia_xylocarpa,1978,27,335.3,-7.37,-23.66840336,190.9192764,90.23795226,-24.63840336,17.26840336,0.569398379,144.3807236,59.89262329,53.49252892,3,11,31.5,25.9,38.3
ax080,Afzelia_xylocarpa,1978,27,335.3,-7.37,-23.66840336,190.9192764,90.23795226,-24.63840336,17.26840336,0.569398379,144.3807236,59.89262329,53.49252892,4,22,31.9,26.7,38.7
ax080,Afzelia_xylocarpa,1978,27,335.3,-7.37,-23.66840336,190.9192764,90.23795226,-24.63840336,17.26840336,0.569398379,144.3807236,59.89262329,53.49252892,11,3,26.2,20.9,32
ax080,Afzelia_xylocarpa,1978,27,335.3,-7.37,-23.66840336,190.9192764,90.23795226,-24.63840336,17.26840336,0.569398379,144.3807236,59.89262329,53.49252892,6,163,29.3,25.3,34.8
ax080,Afzelia_xylocarpa,1978,27,335.3,-7.37,-23.66840336,190.9192764,90.23795226,-24.63840336,17.26840336,0.569398379,144.3807236,59.89262329,53.49252892,2,56,27.6,23,33.1
ax080,Afzelia_xylocarpa,1978,27,335.3,-7.37,-23.66840336,190.9192764,90.23795226,-24.63840336,17.26840336,0.569398379,144.3807236,59.89262329,53.49252892,5,86,30.3,26.2,36.3
ax080,Afzelia_xylocarpa,1978,27,335.3,-7.37,-23.66840336,190.9192764,90.23795226,-24.63840336,17.26840336,0.569398379,144.3807236,59.89262329,53.49252892,1,1,26.7,20.8,33.4
ax030,Afzelia_xylocarpa,1979,27,336.7,-7.4,-22.97616328,181.4032821,97.06044866,-23.97616328,16.57616328,0.538768287,155.2967179,42.18956825,38.85112788,11,0,25.7,19.2,33.3
ax030,Afzelia_xylocarpa,1979,27,336.7,-7.4,-22.97616328,181.4032821,97.06044866,-23.97616328,16.57616328,0.538768287,155.2967179,42.18956825,38.85112788,8,140,28.5,25,33.5
ax030,Afzelia_xylocarpa,1979,27,336.7,-7.4,-22.97616328,181.4032821,97.06044866,-23.97616328,16.57616328,0.538768287,155.2967179,42.18956825,38.85112788,3,0,31.4,25.1,38.8
ax030,Afzelia_xylocarpa,1979,27,336.7,-7.4,-22.97616328,181.4032821,97.06044866,-23.97616328,16.57616328,0.538768287,155.2967179,42.18956825,38.85112788,4,56,31.6,26.3,38.5
ax030,Afzelia_xylocarpa,1979,27,336.7,-7.4,-22.97616328,181.4032821,97.06044866,-23.97616328,16.57616328,0.538768287,155.2967179,42.18956825,38.85112788,6,50,29.3,25.6,34.6
ax030,Afzelia_xylocarpa,1979,27,336.7,-7.4,-22.97616328,181.4032821,97.06044866,-23.97616328,16.57616328,0.538768287,155.2967179,42.18956825,38.85112788,9,279,27.9,24.3,32.9
ax030,Afzelia_xylocarpa,1979,27,336.7,-7.4,-22.97616328,181.4032821,97.06044866,-23.97616328,16.57616328,0.538768287,155.2967179,42.18956825,38.85112788,7,69,30,25.5,35.9
ax030,Afzelia_xylocarpa,1979,27,336.7,-7.4,-22.97616328,181.4032821,97.06044866,-23.97616328,16.57616328,0.538768287,155.2967179,42.18956825,38.85112788,1,0,27.5,21,34.5
ax030,Afzelia_xylocarpa,1979,27,336.7,-7.4,-22.97616328,181.4032821,97.06044866,-23.97616328,16.57616328,0.538768287,155.2967179,42.18956825,38.85112788,10,0,27.6,22.4,33.6
ax030,Afzelia_xylocarpa,1979,27,336.7,-7.4,-22.97616328,181.4032821,97.06044866,-23.97616328,16.57616328,0.538768287,155.2967179,42.18956825,38.85112788,5,80,31.1,26.5,36.9
ax030,Afzelia_xylocarpa,1979,27,336.7,-7.4,-22.97616328,181.4032821,97.06044866,-23.97616328,16.57616328,0.538768287,155.2967179,42.18956825,38.85112788,12,0,24.8,17.5,33
ax030,Afzelia_xylocarpa,1979,27,336.7,-7.4,-22.97616328,181.4032821,97.06044866,-23.97616328,16.57616328,0.538768287,155.2967179,42.18956825,38.85112788,2,3,29.2,23.1,36
ax061,Afzelia_xylocarpa,1979,27,336.7,-7.4,-24.15888265,199.0237074,86.04768289,-25.15888265,17.75888265,0.591101002,137.6762926,68.93366989,53.97273184,11,0,25.7,19.2,33.3
ax061,Afzelia_xylocarpa,1979,27,336.7,-7.4,-24.15888265,199.0237074,86.04768289,-25.15888265,17.75888265,0.591101002,137.6762926,68.93366989,53.97273184,8,140,28.5,25,33.5
ax061,Afzelia_xylocarpa,1979,27,336.7,-7.4,-24.15888265,199.0237074,86.04768289,-25.15888265,17.75888265,0.591101002,137.6762926,68.93366989,53.97273184,3,0,31.4,25.1,38.8
ax061,Afzelia_xylocarpa,1979,27,336.7,-7.4,-24.15888265,199.0237074,86.04768289,-25.15888265,17.75888265,0.591101002,137.6762926,68.93366989,53.97273184,4,56,31.6,26.3,38.5
ax061,Afzelia_xylocarpa,1979,27,336.7,-7.4,-24.15888265,199.0237074,86.04768289,-25.15888265,17.75888265,0.591101002,137.6762926,68.93366989,53.97273184,6,50,29.3,25.6,34.6
ax061,Afzelia_xylocarpa,1979,27,336.7,-7.4,-24.15888265,199.0237074,86.04768289,-25.15888265,17.75888265,0.591101002,137.6762926,68.93366989,53.97273184,9,279,27.9,24.3,32.9
ax061,Afzelia_xylocarpa,1979,27,336.7,-7.4,-24.15888265,199.0237074,86.04768289,-25.15888265,17.75888265,0.591101002,137.6762926,68.93366989,53.97273184,7,69,30,25.5,35.9
ax061,Afzelia_xylocarpa,1979,27,336.7,-7.4,-24.15888265,199.0237074,86.04768289,-25.15888265,17.75888265,0.591101002,137.6762926,68.93366989,53.97273184,1,0,27.5,21,34.5
ax061,Afzelia_xylocarpa,1979,27,336.7,-7.4,-24.15888265,199.0237074,86.04768289,-25.15888265,17.75888265,0.591101002,137.6762926,68.93366989,53.97273184,10,0,27.6,22.4,33.6
ax061,Afzelia_xylocarpa,1979,27,336.7,-7.4,-24.15888265,199.0237074,86.04768289,-25.15888265,17.75888265,0.591101002,137.6762926,68.93366989,53.97273184,5,80,31.1,26.5,36.9
ax061,Afzelia_xylocarpa,1979,27,336.7,-7.4,-24.15888265,199.0237074,86.04768289,-25.15888265,17.75888265,0.591101002,137.6762926,68.93366989,53.97273184,12,0,24.8,17.5,33
ax061,Afzelia_xylocarpa,1979,27,336.7,-7.4,-24.15888265,199.0237074,86.04768289,-25.15888265,17.75888265,0.591101002,137.6762926,68.93366989,53.97273184,2,3,29.2,23.1,36
ax092,Afzelia_xylocarpa,1979,8,336.7,-7.4,-25.78379336,223.2320011,70.91749933,-26.78379336,19.38379336,0.662999706,113.4679989,33.39236233,4.512112445,11,0,25.7,19.2,33.3
ax092,Afzelia_xylocarpa,1979,8,336.7,-7.4,-25.78379336,223.2320011,70.91749933,-26.78379336,19.38379336,0.662999706,113.4679989,33.39236233,4.512112445,8,140,28.5,25,33.5
ax092,Afzelia_xylocarpa,1979,8,336.7,-7.4,-25.78379336,223.2320011,70.91749933,-26.78379336,19.38379336,0.662999706,113.4679989,33.39236233,4.512112445,3,0,31.4,25.1,38.8
ax092,Afzelia_xylocarpa,1979,8,336.7,-7.4,-25.78379336,223.2320011,70.91749933,-26.78379336,19.38379336,0.662999706,113.4679989,33.39236233,4.512112445,4,56,31.6,26.3,38.5
ax092,Afzelia_xylocarpa,1979,8,336.7,-7.4,-25.78379336,223.2320011,70.91749933,-26.78379336,19.38379336,0.662999706,113.4679989,33.39236233,4.512112445,6,50,29.3,25.6,34.6
ax092,Afzelia_xylocarpa,1979,8,336.7,-7.4,-25.78379336,223.2320011,70.91749933,-26.78379336,19.38379336,0.662999706,113.4679989,33.39236233,4.512112445,9,279,27.9,24.3,32.9
ax092,Afzelia_xylocarpa,1979,8,336.7,-7.4,-25.78379336,223.2320011,70.91749933,-26.78379336,19.38379336,0.662999706,113.4679989,33.39236233,4.512112445,7,69,30,25.5,35.9
ax092,Afzelia_xylocarpa,1979,8,336.7,-7.4,-25.78379336,223.2320011,70.91749933,-26.78379336,19.38379336,0.662999706,113.4679989,33.39236233,4.512112445,1,0,27.5,21,34.5
ax092,Afzelia_xylocarpa,1979,8,336.7,-7.4,-25.78379336,223.2320011,70.91749933,-26.78379336,19.38379336,0.662999706,113.4679989,33.39236233,4.512112445,10,0,27.6,22.4,33.6
ax092,Afzelia_xylocarpa,1979,8,336.7,-7.4,-25.78379336,223.2320011,70.91749933,-26.78379336,19.38379336,0.662999706,113.4679989,33.39236233,4.512112445,5,80,31.1,26.5,36.9
ax092,Afzelia_xylocarpa,1979,8,336.7,-7.4,-25.78379336,223.2320011,70.91749933,-26.78379336,19.38379336,0.662999706,113.4679989,33.39236233,4.512112445,12,0,24.8,17.5,33
ax092,Afzelia_xylocarpa,1979,8,336.7,-7.4,-25.78379336,223.2320011,70.91749933,-26.78379336,19.38379336,0.662999706,113.4679989,33.39236233,4.512112445,2,3,29.2,23.1,36
ax022,Afzelia_xylocarpa,1980,27,338.5,-7.43,-25.34414778,217.8404435,75.41222279,-26.37414778,18.94414778,0.643546362,120.6595565,65.47741344,35.79164198,6,129,28.5,25.1,33.6
ax022,Afzelia_xylocarpa,1980,27,338.5,-7.43,-25.34414778,217.8404435,75.41222279,-26.37414778,18.94414778,0.643546362,120.6595565,65.47741344,35.79164198,1,0,25.5,17.4,34
ax022,Afzelia_xylocarpa,1980,27,338.5,-7.43,-25.34414778,217.8404435,75.41222279,-26.37414778,18.94414778,0.643546362,120.6595565,65.47741344,35.79164198,3,14,31.1,25.1,37.7
ax022,Afzelia_xylocarpa,1980,27,338.5,-7.43,-25.34414778,217.8404435,75.41222279,-26.37414778,18.94414778,0.643546362,120.6595565,65.47741344,35.79164198,2,22,28.5,22.2,35.5
ax022,Afzelia_xylocarpa,1980,27,338.5,-7.43,-25.34414778,217.8404435,75.41222279,-26.37414778,18.94414778,0.643546362,120.6595565,65.47741344,35.79164198,10,221,27.4,24.2,31.8
ax022,Afzelia_xylocarpa,1980,27,338.5,-7.43,-25.34414778,217.8404435,75.41222279,-26.37414778,18.94414778,0.643546362,120.6595565,65.47741344,35.79164198,5,154,31.7,26.8,37.8
ax022,Afzelia_xylocarpa,1980,27,338.5,-7.43,-25.34414778,217.8404435,75.41222279,-26.37414778,18.94414778,0.643546362,120.6595565,65.47741344,35.79164198,9,305,27.3,24.1,31.8
ax022,Afzelia_xylocarpa,1980,27,338.5,-7.43,-25.34414778,217.8404435,75.41222279,-26.37414778,18.94414778,0.643546362,120.6595565,65.47741344,35.79164198,12,0,25.2,19.1,32.1
ax022,Afzelia_xylocarpa,1980,27,338.5,-7.43,-25.34414778,217.8404435,75.41222279,-26.37414778,18.94414778,0.643546362,120.6595565,65.47741344,35.79164198,11,50,26.7,22.2,32.1
ax022,Afzelia_xylocarpa,1980,27,338.5,-7.43,-25.34414778,217.8404435,75.41222279,-26.37414778,18.94414778,0.643546362,120.6595565,65.47741344,35.79164198,7,181,28.7,24.8,34.1
ax022,Afzelia_xylocarpa,1980,27,338.5,-7.43,-25.34414778,217.8404435,75.41222279,-26.37414778,18.94414778,0.643546362,120.6595565,65.47741344,35.79164198,4,23,33,27.4,39.8
ax022,Afzelia_xylocarpa,1980,27,338.5,-7.43,-25.34414778,217.8404435,75.41222279,-26.37414778,18.94414778,0.643546362,120.6595565,65.47741344,35.79164198,8,123,28,24.4,33
ax084,Afzelia_xylocarpa,1980,27,338.5,-7.43,-23.62040544,192.0224443,91.54847234,-24.65040544,17.22040544,0.567274577,146.4775557,56.04719417,34.19924038,6,129,28.5,25.1,33.6
ax084,Afzelia_xylocarpa,1980,27,338.5,-7.43,-23.62040544,192.0224443,91.54847234,-24.65040544,17.22040544,0.567274577,146.4775557,56.04719417,34.19924038,1,0,25.5,17.4,34
ax084,Afzelia_xylocarpa,1980,27,338.5,-7.43,-23.62040544,192.0224443,91.54847234,-24.65040544,17.22040544,0.567274577,146.4775557,56.04719417,34.19924038,3,14,31.1,25.1,37.7
ax084,Afzelia_xylocarpa,1980,27,338.5,-7.43,-23.62040544,192.0224443,91.54847234,-24.65040544,17.22040544,0.567274577,146.4775557,56.04719417,34.19924038,2,22,28.5,22.2,35.5
ax084,Afzelia_xylocarpa,1980,27,338.5,-7.43,-23.62040544,192.0224443,91.54847234,-24.65040544,17.22040544,0.567274577,146.4775557,56.04719417,34.19924038,10,221,27.4,24.2,31.8
ax084,Afzelia_xylocarpa,1980,27,338.5,-7.43,-23.62040544,192.0224443,91.54847234,-24.65040544,17.22040544,0.567274577,146.4775557,56.04719417,34.19924038,5,154,31.7,26.8,37.8
ax084,Afzelia_xylocarpa,1980,27,338.5,-7.43,-23.62040544,192.0224443,91.54847234,-24.65040544,17.22040544,0.567274577,146.4775557,56.04719417,34.19924038,9,305,27.3,24.1,31.8
ax084,Afzelia_xylocarpa,1980,27,338.5,-7.43,-23.62040544,192.0224443,91.54847234,-24.65040544,17.22040544,0.567274577,146.4775557,56.04719417,34.19924038,12,0,25.2,19.1,32.1
ax084,Afzelia_xylocarpa,1980,27,338.5,-7.43,-23.62040544,192.0224443,91.54847234,-24.65040544,17.22040544,0.567274577,146.4775557,56.04719417,34.19924038,11,50,26.7,22.2,32.1
ax084,Afzelia_xylocarpa,1980,27,338.5,-7.43,-23.62040544,192.0224443,91.54847234,-24.65040544,17.22040544,0.567274577,146.4775557,56.04719417,34.19924038,7,181,28.7,24.8,34.1
ax084,Afzelia_xylocarpa,1980,27,338.5,-7.43,-23.62040544,192.0224443,91.54847234,-24.65040544,17.22040544,0.567274577,146.4775557,56.04719417,34.19924038,4,23,33,27.4,39.8
ax084,Afzelia_xylocarpa,1980,27,338.5,-7.43,-23.62040544,192.0224443,91.54847234,-24.65040544,17.22040544,0.567274577,146.4775557,56.04719417,34.19924038,8,123,28,24.4,33
ax043,Afzelia_xylocarpa,1980,8,338.5,-7.43,-24.39462094,203.6185482,84.30090739,-25.42462094,17.99462094,0.6015319,134.8814518,16.4442706,3.275322325,6,129,28.5,25.1,33.6
ax043,Afzelia_xylocarpa,1980,8,338.5,-7.43,-24.39462094,203.6185482,84.30090739,-25.42462094,17.99462094,0.6015319,134.8814518,16.4442706,3.275322325,1,0,25.5,17.4,34
ax043,Afzelia_xylocarpa,1980,8,338.5,-7.43,-24.39462094,203.6185482,84.30090739,-25.42462094,17.99462094,0.6015319,134.8814518,16.4442706,3.275322325,3,14,31.1,25.1,37.7
ax043,Afzelia_xylocarpa,1980,8,338.5,-7.43,-24.39462094,203.6185482,84.30090739,-25.42462094,17.99462094,0.6015319,134.8814518,16.4442706,3.275322325,2,22,28.5,22.2,35.5
ax043,Afzelia_xylocarpa,1980,8,338.5,-7.43,-24.39462094,203.6185482,84.30090739,-25.42462094,17.99462094,0.6015319,134.8814518,16.4442706,3.275322325,10,221,27.4,24.2,31.8
ax043,Afzelia_xylocarpa,1980,8,338.5,-7.43,-24.39462094,203.6185482,84.30090739,-25.42462094,17.99462094,0.6015319,134.8814518,16.4442706,3.275322325,5,154,31.7,26.8,37.8
ax043,Afzelia_xylocarpa,1980,8,338.5,-7.43,-24.39462094,203.6185482,84.30090739,-25.42462094,17.99462094,0.6015319,134.8814518,16.4442706,3.275322325,9,305,27.3,24.1,31.8
ax043,Afzelia_xylocarpa,1980,8,338.5,-7.43,-24.39462094,203.6185482,84.30090739,-25.42462094,17.99462094,0.6015319,134.8814518,16.4442706,3.275322325,12,0,25.2,19.1,32.1
ax043,Afzelia_xylocarpa,1980,8,338.5,-7.43,-24.39462094,203.6185482,84.30090739,-25.42462094,17.99462094,0.6015319,134.8814518,16.4442706,3.275322325,11,50,26.7,22.2,32.1
ax043,Afzelia_xylocarpa,1980,8,338.5,-7.43,-24.39462094,203.6185482,84.30090739,-25.42462094,17.99462094,0.6015319,134.8814518,16.4442706,3.275322325,7,181,28.7,24.8,34.1
ax043,Afzelia_xylocarpa,1980,8,338.5,-7.43,-24.39462094,203.6185482,84.30090739,-25.42462094,17.99462094,0.6015319,134.8814518,16.4442706,3.275322325,4,23,33,27.4,39.8
ax043,Afzelia_xylocarpa,1980,8,338.5,-7.43,-24.39462094,203.6185482,84.30090739,-25.42462094,17.99462094,0.6015319,134.8814518,16.4442706,3.275322325,8,123,28,24.4,33
ax083,Afzelia_xylocarpa,1983,27,342.6,-7.51,-23.15059254,187.2262391,97.10860057,-24.26059254,16.75059254,0.546486395,155.3737609,59.56910032,49.48895614,7,233,29.1,24.3,34.8
ax083,Afzelia_xylocarpa,1983,27,342.6,-7.51,-23.15059254,187.2262391,97.10860057,-24.26059254,16.75059254,0.546486395,155.3737609,59.56910032,49.48895614,11,61,24.8,20.1,29.6
ax083,Afzelia_xylocarpa,1983,27,342.6,-7.51,-23.15059254,187.2262391,97.10860057,-24.26059254,16.75059254,0.546486395,155.3737609,59.56910032,49.48895614,12,13,23.4,17.3,29.7
ax083,Afzelia_xylocarpa,1983,27,342.6,-7.51,-23.15059254,187.2262391,97.10860057,-24.26059254,16.75059254,0.546486395,155.3737609,59.56910032,49.48895614,10,201,27.1,23.4,31.5
ax083,Afzelia_xylocarpa,1983,27,342.6,-7.51,-23.15059254,187.2262391,97.10860057,-24.26059254,16.75059254,0.546486395,155.3737609,59.56910032,49.48895614,3,0,30.5,24.2,37.8
ax083,Afzelia_xylocarpa,1983,27,342.6,-7.51,-23.15059254,187.2262391,97.10860057,-24.26059254,16.75059254,0.546486395,155.3737609,59.56910032,49.48895614,1,49,23.9,17.6,30.8
ax083,Afzelia_xylocarpa,1983,27,342.6,-7.51,-23.15059254,187.2262391,97.10860057,-24.26059254,16.75059254,0.546486395,155.3737609,59.56910032,49.48895614,2,0,28.5,22.4,35.6
ax083,Afzelia_xylocarpa,1983,27,342.6,-7.51,-23.15059254,187.2262391,97.10860057,-24.26059254,16.75059254,0.546486395,155.3737609,59.56910032,49.48895614,6,75,30.1,25,36
ax083,Afzelia_xylocarpa,1983,27,342.6,-7.51,-23.15059254,187.2262391,97.10860057,-24.26059254,16.75059254,0.546486395,155.3737609,59.56910032,49.48895614,8,245,28.2,24.2,32.9
ax083,Afzelia_xylocarpa,1983,27,342.6,-7.51,-23.15059254,187.2262391,97.10860057,-24.26059254,16.75059254,0.546486395,155.3737609,59.56910032,49.48895614,9,220,28.4,23.7,32.5
ax083,Afzelia_xylocarpa,1983,27,342.6,-7.51,-23.15059254,187.2262391,97.10860057,-24.26059254,16.75059254,0.546486395,155.3737609,59.56910032,49.48895614,5,107,31,25.7,36.8
ax083,Afzelia_xylocarpa,1983,27,342.6,-7.51,-23.15059254,187.2262391,97.10860057,-24.26059254,16.75059254,0.546486395,155.3737609,59.56910032,49.48895614,4,0,32.8,26.8,40.1
ax090,Afzelia_xylocarpa,1983,27,342.6,-7.51,-22.33943816,174.929713,104.7939294,-23.44943816,15.93943816,0.510594609,167.670287,64.67513813,79.24613062,7,233,29.1,24.3,34.8
ax090,Afzelia_xylocarpa,1983,27,342.6,-7.51,-22.33943816,174.929713,104.7939294,-23.44943816,15.93943816,0.510594609,167.670287,64.67513813,79.24613062,11,61,24.8,20.1,29.6
ax090,Afzelia_xylocarpa,1983,27,342.6,-7.51,-22.33943816,174.929713,104.7939294,-23.44943816,15.93943816,0.510594609,167.670287,64.67513813,79.24613062,12,13,23.4,17.3,29.7
ax090,Afzelia_xylocarpa,1983,27,342.6,-7.51,-22.33943816,174.929713,104.7939294,-23.44943816,15.93943816,0.510594609,167.670287,64.67513813,79.24613062,10,201,27.1,23.4,31.5
ax090,Afzelia_xylocarpa,1983,27,342.6,-7.51,-22.33943816,174.929713,104.7939294,-23.44943816,15.93943816,0.510594609,167.670287,64.67513813,79.24613062,3,0,30.5,24.2,37.8
ax090,Afzelia_xylocarpa,1983,27,342.6,-7.51,-22.33943816,174.929713,104.7939294,-23.44943816,15.93943816,0.510594609,167.670287,64.67513813,79.24613062,1,49,23.9,17.6,30.8
ax090,Afzelia_xylocarpa,1983,27,342.6,-7.51,-22.33943816,174.929713,104.7939294,-23.44943816,15.93943816,0.510594609,167.670287,64.67513813,79.24613062,2,0,28.5,22.4,35.6
ax090,Afzelia_xylocarpa,1983,27,342.6,-7.51,-22.33943816,174.929713,104.7939294,-23.44943816,15.93943816,0.510594609,167.670287,64.67513813,79.24613062,6,75,30.1,25,36
ax090,Afzelia_xylocarpa,1983,27,342.6,-7.51,-22.33943816,174.929713,104.7939294,-23.44943816,15.93943816,0.510594609,167.670287,64.67513813,79.24613062,8,245,28.2,24.2,32.9
ax090,Afzelia_xylocarpa,1983,27,342.6,-7.51,-22.33943816,174.929713,104.7939294,-23.44943816,15.93943816,0.510594609,167.670287,64.67513813,79.24613062,9,220,28.4,23.7,32.5
ax090,Afzelia_xylocarpa,1983,27,342.6,-7.51,-22.33943816,174.929713,104.7939294,-23.44943816,15.93943816,0.510594609,167.670287,64.67513813,79.24613062,5,107,31,25.7,36.8
ax090,Afzelia_xylocarpa,1983,27,342.6,-7.51,-22.33943816,174.929713,104.7939294,-23.44943816,15.93943816,0.510594609,167.670287,64.67513813,79.24613062,4,0,32.8,26.8,40.1
ax036,Afzelia_xylocarpa,1983,27,342.6,-7.51,-23.0725557,186.0432559,97.84796509,-24.1825557,16.6725557,0.543033438,156.5567441,46.15192813,54.2105253,7,233,29.1,24.3,34.8
ax036,Afzelia_xylocarpa,1983,27,342.6,-7.51,-23.0725557,186.0432559,97.84796509,-24.1825557,16.6725557,0.543033438,156.5567441,46.15192813,54.2105253,11,61,24.8,20.1,29.6
ax036,Afzelia_xylocarpa,1983,27,342.6,-7.51,-23.0725557,186.0432559,97.84796509,-24.1825557,16.6725557,0.543033438,156.5567441,46.15192813,54.2105253,12,13,23.4,17.3,29.7
ax036,Afzelia_xylocarpa,1983,27,342.6,-7.51,-23.0725557,186.0432559,97.84796509,-24.1825557,16.6725557,0.543033438,156.5567441,46.15192813,54.2105253,10,201,27.1,23.4,31.5
ax036,Afzelia_xylocarpa,1983,27,342.6,-7.51,-23.0725557,186.0432559,97.84796509,-24.1825557,16.6725557,0.543033438,156.5567441,46.15192813,54.2105253,3,0,30.5,24.2,37.8
ax036,Afzelia_xylocarpa,1983,27,342.6,-7.51,-23.0725557,186.0432559,97.84796509,-24.1825557,16.6725557,0.543033438,156.5567441,46.15192813,54.2105253,1,49,23.9,17.6,30.8
ax036,Afzelia_xylocarpa,1983,27,342.6,-7.51,-23.0725557,186.0432559,97.84796509,-24.1825557,16.6725557,0.543033438,156.5567441,46.15192813,54.2105253,2,0,28.5,22.4,35.6
ax036,Afzelia_xylocarpa,1983,27,342.6,-7.51,-23.0725557,186.0432559,97.84796509,-24.1825557,16.6725557,0.543033438,156.5567441,46.15192813,54.2105253,6,75,30.1,25,36
ax036,Afzelia_xylocarpa,1983,27,342.6,-7.51,-23.0725557,186.0432559,97.84796509,-24.1825557,16.6725557,0.543033438,156.5567441,46.15192813,54.2105253,8,245,28.2,24.2,32.9
ax036,Afzelia_xylocarpa,1983,27,342.6,-7.51,-23.0725557,186.0432559,97.84796509,-24.1825557,16.6725557,0.543033438,156.5567441,46.15192813,54.2105253,9,220,28.4,23.7,32.5
ax036,Afzelia_xylocarpa,1983,27,342.6,-7.51,-23.0725557,186.0432559,97.84796509,-24.1825557,16.6725557,0.543033438,156.5567441,46.15192813,54.2105253,5,107,31,25.7,36.8
ax036,Afzelia_xylocarpa,1983,27,342.6,-7.51,-23.0725557,186.0432559,97.84796509,-24.1825557,16.6725557,0.543033438,156.5567441,46.15192813,54.2105253,4,0,32.8,26.8,40.1
ax102,Afzelia_xylocarpa,1984,27,344.3,-7.54,-24.74485155,212.443026,82.41060872,-25.88485155,18.34485155,0.61702883,131.856974,56.45890976,38.31964914,1,0,24.1,17.7,31.1
ax102,Afzelia_xylocarpa,1984,27,344.3,-7.54,-24.74485155,212.443026,82.41060872,-25.88485155,18.34485155,0.61702883,131.856974,56.45890976,38.31964914,4,48,31.3,25.7,38.3
ax102,Afzelia_xylocarpa,1984,27,344.3,-7.54,-24.74485155,212.443026,82.41060872,-25.88485155,18.34485155,0.61702883,131.856974,56.45890976,38.31964914,5,106,30,24.8,36.1
ax102,Afzelia_xylocarpa,1984,27,344.3,-7.54,-24.74485155,212.443026,82.41060872,-25.88485155,18.34485155,0.61702883,131.856974,56.45890976,38.31964914,2,22,28.4,22.9,34.9
ax102,Afzelia_xylocarpa,1984,27,344.3,-7.54,-24.74485155,212.443026,82.41060872,-25.88485155,18.34485155,0.61702883,131.856974,56.45890976,38.31964914,3,4,29.9,23.8,36.8
ax102,Afzelia_xylocarpa,1984,27,344.3,-7.54,-24.74485155,212.443026,82.41060872,-25.88485155,18.34485155,0.61702883,131.856974,56.45890976,38.31964914,11,9,26.5,21.2,32.1
ax102,Afzelia_xylocarpa,1984,27,344.3,-7.54,-24.74485155,212.443026,82.41060872,-25.88485155,18.34485155,0.61702883,131.856974,56.45890976,38.31964914,9,191,27.6,23.4,32.9
ax102,Afzelia_xylocarpa,1984,27,344.3,-7.54,-24.74485155,212.443026,82.41060872,-25.88485155,18.34485155,0.61702883,131.856974,56.45890976,38.31964914,10,59,26.9,22.9,31.6
ax102,Afzelia_xylocarpa,1984,27,344.3,-7.54,-24.74485155,212.443026,82.41060872,-25.88485155,18.34485155,0.61702883,131.856974,56.45890976,38.31964914,7,233,27.9,23.6,33.4
ax102,Afzelia_xylocarpa,1984,27,344.3,-7.54,-24.74485155,212.443026,82.41060872,-25.88485155,18.34485155,0.61702883,131.856974,56.45890976,38.31964914,8,120,28.2,24.3,33.2
ax102,Afzelia_xylocarpa,1984,27,344.3,-7.54,-24.74485155,212.443026,82.41060872,-25.88485155,18.34485155,0.61702883,131.856974,56.45890976,38.31964914,12,0,25,18.8,31.2
ax102,Afzelia_xylocarpa,1984,27,344.3,-7.54,-24.74485155,212.443026,82.41060872,-25.88485155,18.34485155,0.61702883,131.856974,56.45890976,38.31964914,6,95,29.2,25,34.8
ax097,Afzelia_xylocarpa,1984,27,344.3,-7.54,-22.51079081,178.408198,103.6823762,-23.65079081,16.11079081,0.518176584,165.891802,54.17466716,60.27277927,1,0,24.1,17.7,31.1
ax097,Afzelia_xylocarpa,1984,27,344.3,-7.54,-22.51079081,178.408198,103.6823762,-23.65079081,16.11079081,0.518176584,165.891802,54.17466716,60.27277927,4,48,31.3,25.7,38.3
ax097,Afzelia_xylocarpa,1984,27,344.3,-7.54,-22.51079081,178.408198,103.6823762,-23.65079081,16.11079081,0.518176584,165.891802,54.17466716,60.27277927,5,106,30,24.8,36.1
ax097,Afzelia_xylocarpa,1984,27,344.3,-7.54,-22.51079081,178.408198,103.6823762,-23.65079081,16.11079081,0.518176584,165.891802,54.17466716,60.27277927,2,22,28.4,22.9,34.9
ax097,Afzelia_xylocarpa,1984,27,344.3,-7.54,-22.51079081,178.408198,103.6823762,-23.65079081,16.11079081,0.518176584,165.891802,54.17466716,60.27277927,3,4,29.9,23.8,36.8
ax097,Afzelia_xylocarpa,1984,27,344.3,-7.54,-22.51079081,178.408198,103.6823762,-23.65079081,16.11079081,0.518176584,165.891802,54.17466716,60.27277927,11,9,26.5,21.2,32.1
ax097,Afzelia_xylocarpa,1984,27,344.3,-7.54,-22.51079081,178.408198,103.6823762,-23.65079081,16.11079081,0.518176584,165.891802,54.17466716,60.27277927,9,191,27.6,23.4,32.9
